"year","month","state","primary_mode","etiology","etiology_status","setting","illnesses","hospitalizations","deaths","food_contaminated_ingredient","ifsac_category","water_exposure","etiology_category","setting_category"
2019,1,"Virginia","Indeterminate/unknown","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",19,1,0,,,,"Viral","Healthcare"
2019,1,"Virginia","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",20,1,0,,,,"Viral","Healthcare"
2019,1,"Minnesota","Person-to-person","Campylobacter;Norovirus","Suspected;Suspected","Long-term care/nursing home/assisted living facility",18,0,0,,,,"Viral","Healthcare"
2019,1,"Minnesota","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",10,0,0,,,,"Viral","Healthcare"
2019,1,"Illinois","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",48,0,0,,,,"Viral","Healthcare"
2019,1,"Illinois","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",9,0,0,,,,"Viral","Healthcare"
2019,1,"Illinois","Person-to-person","Norovirus unknown","Suspected","School/college/university",16,0,0,,,,"Viral","School"
2019,1,"Illinois","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",25,1,0,,,,"Viral","Healthcare"
2019,1,"Illinois","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",18,0,0,,,,"Viral","Healthcare"
2019,1,"Ohio","Person-to-person","Norovirus","Suspected","School/college/university",36,0,0,,,,"Viral","School"
2019,1,"Minnesota","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",45,0,0,,,,"Viral","Healthcare"
2019,1,"Minnesota","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",7,0,0,,,,"Viral","Healthcare"
2019,1,"Kansas","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",45,0,0,,,,"Viral","Healthcare"
2019,1,"Kansas","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",35,0,0,,,,"Viral","Healthcare"
2019,1,"Kansas","Indeterminate/unknown","Norovirus unknown","Suspected","School/college/university",93,0,0,,,,"Viral","School"
2019,1,"Oregon","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",31,0,0,,,,"Viral","Healthcare"
2019,1,"Virginia","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",24,0,0,,,,"Viral","Healthcare"
2019,1,"Virginia","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",16,2,0,,,,"Viral","Healthcare"
2019,1,"Virginia","Person-to-person","Norovirus unknown;Norovirus Genogroup II","Confirmed;Suspected","Long-term care/nursing home/assisted living facility",14,0,0,,,,"Viral","Healthcare"
2019,1,"South Carolina","Person-to-person","Norovirus unknown","Suspected","School/college/university",3,0,0,,,,"Viral","School"
2019,1,"Hawaii","Person-to-person","Norovirus unknown","Suspected","Child daycare/preschool",13,0,0,,,,"Viral","School"
2019,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",39,1,0,,,,"Viral","Healthcare"
2019,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",18,0,0,,,,"Viral","Healthcare"
2019,1,"Alabama","Person-to-person","Escherichia coli, Enteropathogenic;Norovirus Genogroup II;Norovirus Genogroup II;Norovirus Genogroup II;Clostridium difficile","Suspected;Confirmed;Confirmed;Confirmed;Suspected","Long-term care/nursing home/assisted living facility",19,1,0,,,,"Viral","Healthcare"
2019,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",10,1,0,,,,"Viral","Healthcare"
2019,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",6,0,0,,,,"Viral","Healthcare"
2019,1,"Minnesota","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",13,0,0,,,,"Viral","Healthcare"
2019,1,"Montana","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",34,0,0,,,,"Viral","Healthcare"
2019,1,"Massachusetts","Food","Norovirus","Suspected","Restaurant: Other",7,0,0,,,,"Viral","Food Service"
2019,1,"New Mexico","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",4,0,0,,,,"Viral","Healthcare"
2019,1,"Connecticut","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",8,0,0,,,,"Viral","Healthcare"
2019,1,"Massachusetts","Food","Norovirus Genogroup I;Norovirus Genogroup I","Confirmed;Confirmed","Restaurant: Buffet",33,0,0,,,,"Viral","Food Service"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",26,0,0,,,,"Viral","Healthcare"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Shelter/group home/transitional housing",25,1,0,,,,"Viral","Institution"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","School/college/university",16,0,0,,,,"Viral","School"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",78,0,0,,,,"Viral","Healthcare"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",6,0,0,,,,"Viral","Healthcare"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",33,2,0,,,,"Viral","Healthcare"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",27,2,0,,,,"Viral","Healthcare"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",18,0,0,,,,"Viral","Healthcare"
2019,1,"New York","Food","","","Restaurant: Sit-down dining",13,0,0,,,,"Unknown","Food Service"
2019,1,"Massachusetts","Food","Norovirus","Suspected","Restaurant: Sit-down dining",24,0,0,,,,"Viral","Food Service"
2019,1,"Massachusetts","Food","Norovirus Genogroup II","Suspected","Long-term care/nursing home/assisted living facility",13,3,0,,,,"Viral","Healthcare"
2019,1,"Wisconsin","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",5,0,0,,,,"Viral","Healthcare"
2019,1,"Minnesota","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",24,1,0,,,,"Viral","Healthcare"
2019,1,"South Carolina","Person-to-person","Norovirus unknown","Suspected","School/college/university",9,0,0,,,,"Viral","School"
2019,1,"Ohio","Indeterminate/unknown","Norovirus Genogroup II","Suspected","Long-term care/nursing home/assisted living facility",23,0,0,,,,"Viral","Healthcare"
2019,1,"Delaware","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",34,0,0,,,,"Viral","Healthcare"
2019,1,"Ohio","Person-to-person","Norovirus Genogroup II","Confirmed","Hospital",16,0,0,,,,"Viral","Healthcare"
2019,1,"Michigan","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",4,0,0,,,,"Viral","Healthcare"
2019,1,"Michigan","Person-to-person","Norovirus","Suspected","School/college/university",48,1,0,,,,"Viral","School"
2019,1,"Michigan","Person-to-person","Norovirus","Suspected","Child daycare/preschool",4,0,0,,,,"Viral","School"
2019,1,"Michigan","Person-to-person","Norovirus","Suspected","Hospital",2,0,0,,,,"Viral","Healthcare"
2019,1,"Michigan","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",14,0,0,,,,"Viral","Healthcare"
2019,1,"Virginia","Indeterminate/unknown","Norovirus Genogroup II;Norovirus Genogroup II","Suspected;Confirmed","Private home/residence",9,0,1,,,,"Viral","Home"
2019,1,"Virginia","Person-to-person","Norovirus Genogroup II","Suspected","Long-term care/nursing home/assisted living facility",54,3,0,,,,"Viral","Healthcare"
2019,1,"Michigan","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",10,3,0,,,,"Viral","Healthcare"
2019,1,"Tennessee","Indeterminate/unknown","Norovirus Genogroup II","Confirmed","Restaurant",7,0,0,,,,"Viral","Food Service"
2019,1,"Tennessee","Food","Norovirus Genogroup II","Confirmed","Restaurant: Sit-down dining",12,0,0,,,,"Viral","Food Service"
2019,1,"New York","Person-to-person","Norovirus Genogroup II","Confirmed","School/college/university",19,1,0,,,,"Viral","School"
2019,1,"New York","Person-to-person","Norovirus Genogroup II","Suspected","Restaurant",2,0,0,,,,"Viral","Food Service"
2019,1,"Illinois","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",52,0,0,,,,"Viral","Healthcare"
2019,1,"Illinois","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",17,0,0,,,,"Viral","Healthcare"
2019,1,"Illinois","Person-to-person","","","Long-term care/nursing home/assisted living facility",4,0,0,,,,"Unknown","Healthcare"
2019,1,"Wisconsin","Person-to-person","Norovirus Genogroup II","Suspected","Long-term care/nursing home/assisted living facility",19,2,0,,,,"Viral","Healthcare"
2019,1,"Wisconsin","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",36,0,0,,,,"Viral","Healthcare"
2019,1,"Wisconsin","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",14,0,0,,,,"Viral","Healthcare"
2019,1,"Wisconsin","Person-to-person","Norovirus Genogroup II","Suspected","Long-term care/nursing home/assisted living facility",11,0,0,,,,"Viral","Healthcare"
2019,1,"Wisconsin","Food","","","Caterer",6,0,0,,,,"Unknown","Food Service"
2019,1,"Wisconsin","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",22,0,0,,,,"Viral","Healthcare"
2019,1,"Wisconsin","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",34,0,0,,,,"Viral","Healthcare"
2019,1,"Wisconsin","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",5,0,0,,,,"Viral","Healthcare"
2019,1,"Wisconsin","Indeterminate/unknown","Norovirus unknown","Suspected","Restaurant",38,0,0,,,,"Viral","Food Service"
2019,1,"Connecticut","Person-to-person","Cryptosporidium unknown;Norovirus Genogroup I","Suspected;Confirmed","Long-term care/nursing home/assisted living facility",45,0,0,,,,"Viral","Healthcare"
2019,1,"Pennsylvania","Person-to-person","Norovirus Genogroup I","Suspected","Long-term care/nursing home/assisted living facility",22,0,0,,,,"Viral","Healthcare"
2019,1,"South Carolina","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",64,1,0,,,,"Viral","Healthcare"
2019,1,"South Carolina","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",35,0,0,,,,"Viral","Healthcare"
2019,1,"Ohio","Person-to-person","Norovirus","Suspected","Other",40,1,0,,,,"Viral","Other"
2019,1,"Pennsylvania","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",54,0,0,,,,"Viral","Healthcare"
2019,1,"Pennsylvania","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",23,0,0,,,,"Viral","Healthcare"
2019,1,"Vermont","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",154,2,0,,,,"Viral","Healthcare"
2019,1,"Iowa","Indeterminate/unknown","","","Restaurant",6,0,0,,,,"Unknown","Food Service"
2019,1,"Oregon","Person-to-person","","","School/college/university",13,0,0,,,,"Unknown","School"
2019,1,"Pennsylvania","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",48,0,0,,,,"Viral","Healthcare"
2019,1,"Minnesota","Person-to-person","Norovirus Genogroup II;Norovirus Genogroup II","Suspected;Suspected","Long-term care/nursing home/assisted living facility",14,0,0,,,,"Viral","Healthcare"
2019,1,"Ohio","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",19,0,0,,,,"Viral","Healthcare"
2019,1,"Minnesota","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",60,0,0,,,,"Viral","Healthcare"
2019,1,"Oregon","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",7,1,0,,,,"Viral","Healthcare"
2019,1,"Minnesota","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",45,2,0,,,,"Viral","Healthcare"
2019,1,"Connecticut","Person-to-person","","","Long-term care/nursing home/assisted living facility",100,0,0,,,,"Unknown","Healthcare"
2019,1,"Michigan","Food","","","Restaurant: Sit-down dining",2,0,0,,,,"Unknown","Food Service"
2019,1,"Ohio","Food","Norovirus","Suspected","Restaurant: Sit-down dining",3,0,0,,,,"Viral","Food Service"
2019,1,"North Carolina","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",35,0,0,,,,"Viral","Healthcare"
2019,1,"Arizona","Food","","","Restaurant: Sit-down dining",11,0,0,,,,"Unknown","Food Service"
2019,1,"Minnesota","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",12,0,0,,,,"Viral","Healthcare"
2019,1,"North Carolina","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",29,0,0,,,,"Viral","Healthcare"
2019,1,"New Hampshire","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",39,0,0,,,,"Viral","Healthcare"
2019,1,"New Hampshire","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",30,0,0,,,,"Viral","Healthcare"
2019,1,"New Hampshire","Person-to-person","Norovirus Genogroup I","Confirmed","Long-term care/nursing home/assisted living facility",92,6,0,,,,"Viral","Healthcare"
2019,1,"New Hampshire","Person-to-person","","","Long-term care/nursing home/assisted living facility",28,1,0,,,,"Unknown","Healthcare"
2019,1,"New Hampshire","Person-to-person","","","Long-term care/nursing home/assisted living facility",21,0,0,,,,"Unknown","Healthcare"
2019,1,"New Hampshire","Person-to-person","","","Long-term care/nursing home/assisted living facility",33,0,0,,,,"Unknown","Healthcare"
2019,1,"New Hampshire","Person-to-person","","","Long-term care/nursing home/assisted living facility",31,2,0,,,,"Unknown","Healthcare"
2019,1,"New Hampshire","Person-to-person","","","Long-term care/nursing home/assisted living facility",23,1,0,,,,"Unknown","Healthcare"
2019,1,"Minnesota","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",20,0,0,,,,"Viral","Healthcare"
2019,1,"Connecticut","Food","Norovirus Genogroup II","Confirmed","Restaurant: Sit-down dining",8,0,0,,,,"Viral","Food Service"
2019,1,"Michigan","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",7,0,0,,,,"Viral","Healthcare"
2019,1,"Texas","Person-to-person","","","Long-term care/nursing home/assisted living facility",38,2,0,,,,"Unknown","Healthcare"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",19,2,0,,,,"Viral","Healthcare"
2019,1,"Massachusetts","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",8,0,0,,,,"Viral","Healthcare"
